Agent,1,2,3,4,5,6,7,8,9,10,11
"Date 
(month/day/year)",Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power,Min_Power
31/05/2013 11:30,3.18,2.93,1.35,0.54,0.70,2.85,1.16,0.21,0.32,1.16,0.41
31/05/2013 12:00,0.76,2.97,1.26,0.68,1.34,1.98,0.86,0.09,0.29,0.99,0.44
31/05/2013 12:30,0.63,3.02,1.24,0.48,1.19,1.50,0.84,0.42,0.22,0.97,1.61
31/05/2013 13:00,0.60,2.97,1.38,0.40,0.73,2.24,0.88,0.42,1.02,0.98,2.21
31/05/2013 13:30,0.69,2.97,1.44,0.39,0.71,2.01,0.84,0.44,0.17,0.92,1.54
31/05/2013 14:00,0.53,2.93,1.44,0.34,0.71,2.07,0.61,0.26,0.20,0.93,1.02
31/05/2013 14:30,0.77,2.93,1.44,0.55,0.81,1.59,0.55,0.20,0.07,0.92,1.07
31/05/2013 15:00,0.46,2.80,2.86,0.39,0.66,1.12,0.32,0.06,0.13,0.87,0.54
31/05/2013 15:30,0.86,3.10,1.92,0.22,0.90,1.59,0.21,0.04,0.08,0.73,0.41
31/05/2013 16:00,0.36,2.97,2.35,0.21,0.74,1.50,0.23,0.09,0.08,0.71,0.77
31/05/2013 16:30,0.96,2.97,2.32,0.67,0.61,3.43,0.40,0.09,0.23,0.74,0.36
31/05/2013 17:00,3.93,3.23,1.95,0.38,1.20,1.96,0.67,0.17,0.19,0.84,1.01
31/05/2013 17:30,6.09,29.98,34.04,1.33,1.52,2.10,0.67,0.21,0.23,0.79,0.67
31/05/2013 18:00,2.53,6.21,22.22,2.77,2.42,2.82,1.10,0.18,0.23,0.55,0.57
31/05/2013 18:30,2.53,8.74,22.39,4.05,3.50,4.04,2.55,0.21,1.59,0.55,0.72
31/05/2013 19:00,1.35,4.63,21.44,5.72,2.70,3.11,2.28,0.16,3.82,0.52,0.76
31/05/2013 19:30,1.85,3.06,20.04,2.34,2.46,5.42,1.35,0.69,1.46,0.54,0.59
31/05/2013 20:00,1.60,2.45,17.66,2.32,1.84,5.97,0.85,0.34,1.48,0.50,2.59
31/05/2013 20:30,3.58,2.27,19.39,2.39,1.27,5.26,1.18,0.28,1.51,0.53,0.58
31/05/2013 21:00,1.72,2.14,19.69,2.24,1.49,5.15,0.88,0.15,1.68,0.60,0.86
31/05/2013 21:30,2.67,2.05,17.41,1.32,1.68,7.89,0.84,0.16,1.55,0.54,0.66
31/05/2013 22:00,0.97,2.10,22.96,1.40,2.19,9.02,0.83,0.12,1.08,0.53,0.63
31/05/2013 22:30,0.42,2.01,16.03,1.34,0.90,5.06,0.74,0.13,0.26,0.53,1.22
31/05/2013 23:00,1.28,1.97,2.01,0.54,1.99,5.20,0.71,0.12,0.24,0.56,0.52
31/05/2013 23:30,11.01,2.32,2.13,0.46,0.54,2.66,0.38,0.10,0.08,0.62,0.54
01/06/2013 00:00,0.30,19.71,19.89,0.33,0.74,2.03,0.22,0.21,0.13,1.07,0.31
01/06/2013 00:30,5.44,1.79,2.72,0.38,0.71,1.44,0.12,0.04,0.17,0.55,0.31
01/06/2013 01:00,5.19,2.10,2.35,0.39,0.60,1.56,0.18,0.03,0.18,0.41,0.36
01/06/2013 01:30,4.35,1.97,1.75,0.38,0.50,1.67,0.17,0.04,0.15,0.57,0.45
01/06/2013 02:00,5.07,2.01,1.49,0.32,1.01,0.87,0.26,0.02,0.14,0.55,0.30
01/06/2013 02:30,4.34,1.88,1.46,0.35,1.99,1.32,0.15,0.04,0.06,0.53,0.37
01/06/2013 03:00,4.42,2.01,1.52,0.29,0.98,1.23,0.16,0.04,0.10,0.37,0.50
01/06/2013 03:30,5.61,2.01,1.49,0.45,1.50,1.13,0.13,0.02,0.08,0.45,0.36
01/06/2013 04:00,0.87,1.79,1.46,0.39,1.31,1.11,0.17,0.04,0.06,0.53,0.32
01/06/2013 04:30,0.28,19.27,1.46,0.41,0.87,1.51,0.14,0.02,0.13,0.39,0.41
01/06/2013 05:00,1.13,1.88,1.43,0.32,0.52,1.43,0.15,0.04,0.05,0.44,0.41
01/06/2013 05:30,5.62,1.97,1.41,0.30,0.65,1.14,0.17,0.04,0.10,0.46,0.32
01/06/2013 06:00,0.78,1.66,26.93,0.35,1.17,1.42,0.12,0.02,0.07,0.47,1.13
01/06/2013 06:30,0.31,3.58,34.87,0.30,1.78,3.11,0.17,0.25,0.07,0.46,0.85
01/06/2013 07:00,0.78,2.05,28.65,0.34,1.37,3.15,0.13,0.17,0.11,0.47,0.56
01/06/2013 07:30,0.33,2.49,21.80,0.60,2.47,1.23,0.14,0.35,0.03,0.55,0.32
01/06/2013 08:00,2.34,2.19,23.13,0.49,2.65,3.70,0.14,0.19,0.43,0.44,0.54
01/06/2013 08:30,0.77,2.23,24.60,1.21,1.43,2.66,0.32,0.16,0.13,0.54,0.41
01/06/2013 09:00,3.27,2.01,18.81,0.38,2.63,1.80,0.41,0.05,0.29,5.68,0.42
01/06/2013 09:30,0.75,2.54,8.78,0.40,1.21,1.39,0.49,0.04,0.13,4.12,0.53
01/06/2013 10:00,0.39,2.32,1.54,0.21,3.14,3.59,0.70,0.03,0.13,5.37,0.32
01/06/2013 10:30,0.92,2.36,1.54,0.20,3.49,7.98,1.23,0.03,0.13,2.36,1.31
01/06/2013 11:00,0.36,2.40,1.52,0.15,3.25,5.96,1.25,0.04,0.02,1.74,0.46
01/06/2013 11:30,0.98,2.01,1.46,0.45,1.25,4.61,1.04,0.04,0.05,1.25,0.35
01/06/2013 12:00,0.56,2.88,3.03,0.54,1.09,6.14,0.62,0.08,0.06,1.00,0.43
01/06/2013 12:30,3.33,2.62,1.54,1.30,1.21,3.30,0.50,0.11,0.06,0.71,0.45
01/06/2013 13:00,0.42,2.80,1.47,1.67,1.26,1.12,0.62,0.10,0.14,0.72,2.08
01/06/2013 13:30,1.10,2.45,1.47,1.48,1.13,1.64,0.60,0.04,0.57,0.68,0.57
01/06/2013 14:00,2.96,2.54,1.49,0.98,1.12,1.32,0.44,0.04,0.16,0.80,0.54
01/06/2013 14:30,8.65,2.45,1.52,0.47,1.89,0.96,0.20,0.04,1.81,0.60,1.04
01/06/2013 15:00,11.32,2.67,1.61,0.35,1.00,1.79,0.26,0.02,1.41,0.68,0.34
01/06/2013 15:30,2.49,2.58,25.01,0.35,1.80,3.01,0.19,0.04,1.42,0.70,0.92
01/06/2013 16:00,2.93,2.54,16.86,0.62,0.95,1.72,0.31,0.04,1.81,0.66,0.36
01/06/2013 16:30,2.22,2.54,2.20,1.27,1.30,2.03,0.57,0.03,2.33,0.59,0.30
01/06/2013 17:00,2.11,2.62,1.74,1.07,1.67,4.78,0.66,0.70,1.70,0.78,1.47
01/06/2013 17:30,1.16,35.71,1.77,0.79,2.67,8.28,0.73,0.61,0.26,6.21,0.69
01/06/2013 18:00,3.11,31.29,1.75,0.73,4.81,12.04,2.35,0.30,1.91,2.30,0.86
01/06/2013 18:30,2.77,25.04,1.66,2.21,3.35,10.46,2.33,0.35,1.42,2.46,0.62
01/06/2013 19:00,3.74,24.08,3.01,1.53,2.18,13.78,1.38,0.07,0.20,3.23,0.64
01/06/2013 19:30,2.61,20.94,3.35,2.23,2.01,10.71,1.64,0.08,0.52,1.00,4.37
01/06/2013 20:00,2.59,19.27,2.53,0.83,2.34,9.75,0.93,0.07,1.40,2.83,0.60
01/06/2013 20:30,3.83,19.97,1.66,0.80,1.98,10.57,0.76,0.04,0.45,6.02,0.83
01/06/2013 21:00,0.41,19.27,1.60,0.83,2.69,10.02,0.83,0.06,0.23,3.18,0.62
01/06/2013 21:30,1.20,19.06,30.36,0.77,1.99,9.39,0.89,0.06,0.23,1.04,0.78
01/06/2013 22:00,0.41,19.36,25.06,0.81,2.36,10.21,0.84,0.04,0.22,2.33,0.87
01/06/2013 22:30,0.96,19.58,22.50,0.80,1.86,12.66,1.03,0.04,0.24,5.54,0.46
01/06/2013 23:00,0.60,19.49,21.74,0.43,0.90,18.79,1.00,0.05,0.14,5.35,0.48
01/06/2013 23:30,6.24,20.02,20.87,0.40,0.67,9.01,0.50,0.07,0.14,2.99,0.37
02/06/2013 00:00,7.83,32.39,1.61,0.27,1.76,1.27,0.20,0.20,0.07,0.77,0.44
02/06/2013 00:30,0.82,20.63,5.48,0.44,0.61,1.60,0.15,0.07,0.10,0.78,0.50
02/06/2013 01:00,0.31,21.20,1.69,0.44,0.76,2.06,0.14,0.04,0.10,0.73,0.33
02/06/2013 01:30,0.80,20.89,1.52,0.33,0.76,0.79,0.15,0.03,0.07,7.45,0.31
02/06/2013 02:00,0.32,20.67,1.58,0.39,0.58,1.45,0.14,0.04,0.12,5.00,0.48
02/06/2013 02:30,0.78,20.41,1.52,0.35,0.73,1.26,0.15,0.04,0.06,3.95,0.43
02/06/2013 03:00,0.66,20.76,1.55,0.46,0.76,0.92,0.15,0.04,0.08,1.47,0.32
02/06/2013 03:30,6.16,20.59,1.54,0.36,0.68,1.53,0.14,0.03,0.08,0.55,0.92
02/06/2013 04:00,0.34,21.90,1.52,0.34,0.61,1.39,0.15,0.04,0.04,0.47,0.45
02/06/2013 04:30,0.77,21.98,1.63,0.39,0.67,1.40,0.14,0.05,0.10,0.42,1.69
02/06/2013 05:00,0.66,22.20,1.58,0.40,0.75,1.44,0.14,0.02,0.04,0.50,0.62
02/06/2013 05:30,6.09,4.11,1.49,0.39,0.54,1.16,0.14,0.04,0.07,0.48,0.44
02/06/2013 06:00,0.32,3.06,11.70,0.34,0.57,2.44,0.16,0.04,0.08,0.43,0.43
02/06/2013 06:30,0.79,2.93,29.61,0.36,0.66,2.30,0.15,0.29,0.04,0.55,1.35
02/06/2013 07:00,0.37,2.88,24.83,0.43,0.73,0.71,0.12,0.05,0.10,0.40,0.62
02/06/2013 07:30,1.57,2.71,20.64,0.33,1.48,2.11,0.15,0.04,0.03,0.47,0.58
02/06/2013 08:00,1.33,2.71,20.15,0.39,2.99,4.90,0.16,0.03,0.07,0.60,0.63
02/06/2013 08:30,3.11,2.71,4.01,0.36,2.21,1.67,0.15,0.08,0.34,0.64,0.55
02/06/2013 09:00,0.63,2.62,2.10,0.39,3.41,1.68,0.14,0.35,0.24,0.54,0.58
02/06/2013 09:30,0.70,2.67,2.13,0.36,2.34,1.75,0.64,0.21,0.18,0.74,0.41
02/06/2013 10:00,0.73,2.67,2.33,0.52,1.80,2.06,0.64,0.22,0.18,5.31,1.17
02/06/2013 10:30,0.70,2.62,2.92,2.40,1.89,1.58,1.45,0.05,0.14,5.21,0.56
02/06/2013 11:00,7.32,2.67,2.86,0.56,1.72,3.60,1.16,0.07,0.15,2.95,0.45
02/06/2013 11:30,9.51,2.62,4.08,0.55,2.01,1.45,0.45,0.06,0.13,4.65,0.56
02/06/2013 12:00,5.06,2.67,1.66,0.56,2.95,1.66,0.15,0.20,0.27,1.20,0.43
02/06/2013 12:30,3.28,2.58,1.58,1.61,3.07,1.03,0.13,0.26,0.36,4.47,0.39
02/06/2013 13:00,8.14,2.45,1.54,0.82,2.48,1.92,0.15,0.12,1.93,3.23,1.35
02/06/2013 13:30,4.68,2.45,2.50,0.48,3.76,0.71,0.47,0.02,1.68,0.73,1.69
02/06/2013 14:00,1.12,2.49,2.12,0.48,3.07,1.32,1.36,0.05,1.51,0.72,0.33
02/06/2013 14:30,6.39,3.37,1.67,0.53,1.07,1.26,1.38,0.04,1.55,0.80,0.42
02/06/2013 15:00,8.28,8.87,1.52,0.38,0.85,1.00,1.33,0.02,1.12,1.17,1.17
02/06/2013 15:30,7.77,21.72,1.44,0.32,0.80,1.11,1.38,0.04,1.39,4.53,0.37
02/06/2013 16:00,9.14,2.88,1.43,0.07,3.38,3.12,1.25,0.04,2.05,3.84,0.45
02/06/2013 16:30,7.05,2.54,3.24,1.61,2.82,4.40,1.40,0.02,1.50,1.33,0.75
02/06/2013 17:00,1.98,2.58,2.01,1.74,1.63,3.94,1.21,0.05,1.51,0.91,0.35
02/06/2013 17:30,2.33,2.45,2.38,3.36,1.71,3.15,1.72,0.03,1.47,1.10,0.86
02/06/2013 18:00,2.38,2.45,16.54,4.25,3.59,9.67,2.25,0.03,2.06,1.16,1.16
02/06/2013 18:30,8.75,2.45,35.84,2.25,2.96,10.14,2.08,0.04,1.70,1.20,0.62
02/06/2013 19:00,5.54,2.40,29.05,2.80,1.82,9.30,2.35,0.02,1.47,1.01,1.58
02/06/2013 19:30,2.86,2.45,24.65,2.64,1.49,10.14,3.13,0.04,1.44,0.81,0.84
02/06/2013 20:00,2.82,2.36,25.78,2.43,1.57,10.14,1.98,0.30,1.56,0.86,0.73
02/06/2013 20:30,2.36,7.39,21.96,2.32,2.14,11.25,1.67,0.18,1.69,0.90,2.55
02/06/2013 21:00,2.28,49.91,25.97,2.06,2.80,11.48,1.60,0.13,0.56,1.06,0.97
02/06/2013 21:30,2.20,41.43,22.85,1.01,3.11,9.91,1.03,0.14,0.21,2.15,0.77
02/06/2013 22:00,3.21,42.57,12.74,0.85,2.85,10.02,0.70,0.16,0.14,2.99,0.45
02/06/2013 22:30,0.82,40.08,2.09,0.51,2.07,5.12,0.23,0.19,0.15,1.84,0.46
02/06/2013 23:00,0.97,37.28,1.90,0.33,2.13,1.28,0.11,0.35,0.06,3.37,0.56
02/06/2013 23:30,13.40,33.74,1.58,0.18,2.17,1.42,0.23,0.15,0.06,1.34,0.41
03/06/2013 00:00,0.56,53.72,2.06,0.17,0.65,0.54,0.14,0.09,0.05,6.61,0.37
03/06/2013 00:30,7.79,42.05,1.47,0.20,0.70,1.12,0.22,0.05,0.04,0.68,0.64
03/06/2013 01:00,7.77,13.02,1.47,0.18,0.80,1.60,0.11,0.05,0.08,0.58,0.47
03/06/2013 01:30,7.64,2.14,1.31,0.19,0.71,2.00,0.19,0.03,0.20,0.65,0.39
03/06/2013 02:00,7.01,1.88,1.29,0.22,1.13,1.31,0.13,0.05,0.13,0.57,0.52
03/06/2013 02:30,4.72,4.06,1.32,0.23,0.88,2.00,0.16,0.05,0.13,0.63,0.35
03/06/2013 03:00,5.01,2.49,1.26,0.17,0.79,0.80,0.15,0.03,0.02,0.56,0.32
03/06/2013 03:30,10.10,2.23,1.38,0.12,0.54,1.27,0.13,0.04,0.10,0.53,0.52
03/06/2013 04:00,2.30,2.45,1.44,0.15,0.59,1.23,0.15,0.05,0.03,0.61,0.34
03/06/2013 04:30,0.66,2.19,1.44,0.07,0.72,0.70,0.15,0.04,0.08,0.64,0.31
03/06/2013 05:00,0.78,1.79,1.43,0.14,0.68,1.83,0.17,0.02,0.03,0.59,0.45
03/06/2013 05:30,12.91,1.92,1.41,0.08,0.55,0.50,0.13,0.03,0.09,0.52,1.09
03/06/2013 06:00,5.87,1.79,1.38,0.13,0.68,1.74,0.14,0.04,0.03,0.59,0.58
03/06/2013 06:30,1.52,1.75,1.43,0.09,0.70,1.23,0.14,0.04,0.07,0.65,0.66
03/06/2013 07:00,0.35,1.75,1.34,0.80,0.59,2.31,0.36,0.14,0.03,0.59,0.45
03/06/2013 07:30,0.79,1.70,25.75,1.31,0.54,2.33,1.59,0.20,0.08,0.61,0.32
03/06/2013 08:00,2.42,1.88,36.53,1.41,1.60,2.64,1.80,0.19,0.55,0.57,0.51
03/06/2013 08:30,3.55,1.79,25.69,0.47,1.14,2.92,1.91,0.21,0.15,0.74,0.43
03/06/2013 09:00,0.97,4.11,1.98,0.44,2.29,1.02,2.38,0.44,0.19,1.17,0.56
03/06/2013 09:30,7.41,18.40,2.53,0.46,2.83,1.14,2.32,0.09,0.23,0.94,0.41
03/06/2013 10:00,0.99,2.58,2.12,0.49,0.89,0.96,2.42,0.41,0.15,0.76,1.36
03/06/2013 10:30,2.21,2.40,1.78,0.43,2.27,1.67,1.90,0.24,0.14,0.96,0.74
03/06/2013 11:00,1.63,2.40,2.23,0.47,0.63,1.04,0.94,0.57,0.29,0.94,0.55
03/06/2013 11:30,3.53,2.40,2.20,0.48,0.65,1.38,0.67,0.12,0.10,0.84,0.69
03/06/2013 12:00,5.07,2.40,1.95,0.54,1.20,1.19,0.30,0.06,0.03,0.93,1.16
03/06/2013 12:30,14.12,24.56,1.83,0.34,1.43,1.61,0.37,0.04,0.10,1.17,0.91
03/06/2013 13:00,12.05,42.13,3.96,0.50,1.03,2.16,0.48,0.04,0.05,1.05,1.68
03/06/2013 13:30,11.65,38.07,1.92,1.00,1.04,1.37,0.54,0.04,0.07,0.97,0.49
03/06/2013 14:00,3.05,5.20,1.81,0.89,1.15,2.28,0.53,0.02,0.07,0.91,0.67
03/06/2013 14:30,7.56,2.84,1.81,0.19,0.83,2.31,0.70,0.04,0.06,0.85,1.24
03/06/2013 15:00,13.88,4.68,2.78,0.20,0.93,0.96,0.72,0.16,0.12,0.87,0.36
03/06/2013 15:30,10.32,2.75,3.35,0.29,0.98,2.00,0.52,0.02,0.11,0.89,0.48
03/06/2013 16:00,7.20,3.28,3.26,0.36,0.75,1.39,0.34,0.04,0.28,0.70,0.76
03/06/2013 16:30,7.64,3.02,3.65,1.32,2.57,3.30,0.35,0.04,0.13,0.76,0.69
03/06/2013 17:00,4.37,2.88,3.73,1.26,4.01,1.69,1.04,0.03,1.49,0.77,0.49
03/06/2013 17:30,0.80,2.71,3.78,1.81,2.44,4.39,2.30,0.04,1.58,0.82,0.43
03/06/2013 18:00,3.59,2.71,14.23,3.01,3.04,2.82,2.80,0.20,1.83,3.80,1.40
03/06/2013 18:30,8.58,2.58,35.49,3.58,2.04,7.08,2.31,0.22,1.57,4.27,0.60
03/06/2013 19:00,2.15,2.67,28.62,1.86,1.98,8.29,2.32,0.61,1.72,6.41,0.69
03/06/2013 19:30,1.77,2.49,22.51,1.94,1.42,7.38,2.34,0.31,1.48,1.18,0.69
03/06/2013 20:00,2.14,2.58,24.81,1.88,3.08,4.68,1.84,0.23,1.50,1.20,0.59
03/06/2013 20:30,3.37,2.71,21.96,1.77,3.11,2.74,1.60,0.09,1.63,1.25,0.75
03/06/2013 21:00,2.41,2.75,25.81,1.78,2.48,1.43,1.81,0.19,1.39,4.14,0.69
03/06/2013 21:30,2.30,2.45,24.43,1.27,3.26,1.20,1.04,0.11,0.16,8.94,0.64
03/06/2013 22:00,1.11,2.36,25.03,2.12,3.06,1.47,1.18,0.13,0.19,5.00,0.62
03/06/2013 22:30,0.43,2.40,22.96,1.96,1.77,1.53,0.71,0.20,0.12,1.62,0.42
03/06/2013 23:00,1.01,2.36,20.44,1.42,0.78,1.36,0.44,0.25,0.14,1.42,0.32
03/06/2013 23:30,5.85,17.05,2.30,0.45,0.66,1.67,0.24,0.32,0.05,4.19,0.40
04/06/2013 00:00,4.99,2.97,1.80,0.18,0.84,1.45,0.19,0.06,0.02,3.16,0.31
04/06/2013 00:30,0.59,47.51,1.70,0.14,0.54,1.53,0.19,0.09,0.07,4.36,0.31
04/06/2013 01:00,0.46,55.07,1.72,0.20,0.67,0.86,0.11,0.08,0.03,4.30,0.40
04/06/2013 01:30,0.68,51.31,4.31,0.15,0.67,1.06,0.20,0.05,0.08,4.17,0.46
04/06/2013 02:00,0.40,8.04,2.58,0.19,0.57,1.75,0.12,0.05,0.01,3.88,0.91
04/06/2013 02:30,0.72,1.88,1.80,0.14,0.50,1.21,0.24,0.02,0.08,1.18,0.45
04/06/2013 03:00,0.68,1.92,1.84,0.18,0.66,0.94,0.20,0.05,0.02,0.76,0.51
04/06/2013 03:30,6.09,3.80,1.92,0.12,0.67,2.46,0.22,0.03,0.08,0.72,0.42
04/06/2013 04:00,0.30,3.54,1.89,0.07,0.57,1.11,0.11,0.03,0.02,0.62,0.36
04/06/2013 04:30,0.78,2.05,2.73,0.17,0.56,1.30,0.19,0.04,0.07,0.69,0.39
04/06/2013 05:00,0.60,1.66,2.53,0.08,0.57,1.15,0.12,0.03,0.04,0.73,0.40
04/06/2013 05:30,12.96,2.14,2.10,0.08,0.64,0.63,0.17,0.04,0.06,0.55,0.31
04/06/2013 06:00,6.01,2.10,1.92,0.14,0.60,1.64,0.12,0.02,0.04,0.63,0.38
04/06/2013 06:30,1.27,2.05,1.95,0.07,0.54,0.49,0.17,0.06,0.08,0.65,1.18
04/06/2013 07:00,0.25,2.05,1.87,0.14,0.51,1.48,0.11,0.08,0.34,0.58,0.45
04/06/2013 07:30,0.77,1.53,1.77,1.12,1.38,1.19,0.19,0.41,0.16,0.57,0.39
04/06/2013 08:00,2.10,1.49,1.80,1.36,3.41,1.42,0.18,0.11,0.18,0.69,0.42
04/06/2013 08:30,4.05,16.83,1.78,0.67,3.90,1.63,1.37,0.26,0.32,0.62,0.35
04/06/2013 09:00,1.56,1.79,4.13,0.36,3.31,2.97,2.40,0.06,0.10,0.56,0.56
04/06/2013 09:30,1.32,2.05,1.93,0.15,2.66,1.76,2.68,0.28,0.10,2.02,0.43
04/06/2013 10:00,0.41,2.10,2.13,0.13,0.67,2.19,1.33,0.06,0.01,5.52,0.49
04/06/2013 10:30,1.03,2.32,2.10,0.10,0.52,2.14,0.88,0.13,0.09,3.48,1.13
04/06/2013 11:00,1.52,2.80,2.06,0.13,0.70,2.47,0.70,0.08,0.25,1.31,0.54
04/06/2013 11:30,1.55,2.71,2.00,0.12,0.71,2.32,0.47,0.27,0.08,1.28,0.39
04/06/2013 12:00,1.43,2.71,3.47,0.16,1.23,2.15,0.12,0.12,0.07,1.31,1.44
04/06/2013 12:30,0.74,2.80,2.07,0.13,1.21,2.00,0.18,0.30,0.05,1.03,0.57
04/06/2013 13:00,0.38,2.40,2.46,0.11,1.08,0.74,0.12,0.31,0.08,0.86,0.96
04/06/2013 13:30,0.72,2.36,2.20,0.13,1.13,1.68,0.31,0.17,0.22,0.94,3.58
04/06/2013 14:00,2.80,2.54,1.98,0.13,1.16,1.11,0.30,0.17,0.11,0.84,0.54
04/06/2013 14:30,3.10,2.54,1.92,0.21,1.15,1.72,0.60,0.05,0.25,0.93,0.32
04/06/2013 15:00,0.65,5.38,1.97,0.40,1.65,2.07,0.14,0.07,0.07,0.93,0.36
04/06/2013 15:30,0.44,3.32,1.90,1.69,1.15,4.08,0.26,0.02,0.09,0.78,1.82
04/06/2013 16:00,1.22,2.93,1.89,0.25,1.13,1.52,0.20,0.05,2.18,0.74,0.42
04/06/2013 16:30,0.74,2.88,1.86,0.57,1.23,2.07,0.25,0.05,1.55,1.04,0.54
04/06/2013 17:00,0.74,2.67,1.86,1.24,1.27,2.24,0.23,0.02,1.52,0.97,0.36
04/06/2013 17:30,1.92,2.75,1.83,1.42,3.32,2.54,0.49,0.08,2.42,1.01,1.36
04/06/2013 18:00,1.18,2.80,1.87,1.44,3.47,3.55,2.95,0.32,1.53,4.20,0.84
04/06/2013 18:30,2.41,2.88,1.89,0.80,2.98,2.84,2.26,0.21,0.68,1.09,1.21
04/06/2013 19:00,2.84,3.02,1.78,0.74,2.72,13.52,2.58,0.21,1.24,1.17,0.75
04/06/2013 19:30,3.44,2.84,1.87,0.84,2.56,9.82,2.31,0.36,1.36,1.17,0.90
04/06/2013 20:00,2.33,2.84,1.83,0.82,3.32,9.73,1.96,0.20,0.66,1.04,3.23
04/06/2013 20:30,1.92,2.75,1.93,1.04,3.74,7.01,1.93,0.28,0.11,0.93,0.80
04/06/2013 21:00,2.18,2.58,1.89,0.80,2.98,2.41,1.50,0.16,0.18,1.20,0.70
04/06/2013 21:30,2.94,2.62,1.86,0.71,2.36,1.43,0.67,0.19,0.16,1.18,0.80
04/06/2013 22:00,4.48,2.49,1.89,0.66,2.54,2.12,0.62,0.24,0.16,3.01,0.44
04/06/2013 22:30,8.98,2.40,1.81,0.17,1.19,7.19,0.57,0.31,0.18,4.00,0.32
04/06/2013 23:00,7.78,2.40,1.83,0.19,0.94,5.61,0.51,0.14,0.07,3.89,0.41
04/06/2013 23:30,11.04,3.06,1.83,0.28,0.55,1.60,0.30,0.11,0.09,4.26,0.38
05/06/2013 00:00,0.67,32.82,2.35,0.54,0.66,1.58,0.28,0.09,0.02,1.28,0.45
05/06/2013 00:30,3.93,36.15,1.81,0.23,0.60,1.75,0.12,0.05,0.08,2.77,0.38
05/06/2013 01:00,5.15,2.10,2.75,0.20,0.73,1.02,0.18,0.03,0.02,3.94,0.39
05/06/2013 01:30,5.58,1.97,2.30,0.19,0.55,1.43,0.11,0.03,0.08,1.41,0.38
05/06/2013 02:00,5.58,2.05,2.03,0.25,0.57,1.28,0.18,0.04,0.02,0.70,0.45
05/06/2013 02:30,5.42,1.66,1.97,0.19,0.78,1.05,0.14,0.02,0.09,0.75,0.41
05/06/2013 03:00,5.23,2.97,1.93,0.26,0.57,1.32,0.15,0.07,0.03,0.74,0.31
05/06/2013 03:30,10.02,2.71,1.93,0.12,0.57,1.23,0.13,0.07,0.07,0.68,0.39
05/06/2013 04:00,2.65,2.97,1.97,0.10,0.75,1.47,0.16,0.12,0.04,0.73,0.41
05/06/2013 04:30,0.48,2.71,1.90,0.14,0.54,1.46,0.13,0.05,0.06,0.62,1.66
05/06/2013 05:00,0.96,1.40,1.78,0.07,0.54,1.16,0.19,0.04,0.04,0.50,0.54
05/06/2013 05:30,5.78,1.49,1.98,0.14,0.72,3.33,0.22,0.02,0.05,0.55,0.55
05/06/2013 06:00,0.56,2.10,1.93,0.08,0.82,1.94,0.20,0.04,0.05,0.59,0.39
05/06/2013 06:30,0.53,1.84,2.01,0.10,0.98,0.98,0.13,0.03,0.05,0.57,1.10
05/06/2013 07:00,0.53,15.52,1.92,0.13,0.80,2.22,0.70,0.03,0.05,0.83,0.58
05/06/2013 07:30,0.58,2.10,1.87,1.45,0.57,2.06,1.39,0.24,0.38,0.56,0.32
05/06/2013 08:00,1.74,1.35,1.72,1.63,2.52,1.93,2.45,0.19,0.25,0.46,0.84
05/06/2013 08:30,1.66,1.35,1.84,0.85,4.12,3.22,1.38,0.24,0.32,0.64,0.41
05/06/2013 09:00,4.53,1.84,1.83,0.19,2.09,3.37,1.21,0.17,0.30,0.56,0.37
05/06/2013 09:30,0.44,2.10,1.93,0.15,0.53,2.30,1.18,0.09,1.94,0.56,0.64
05/06/2013 10:00,1.10,2.32,2.00,0.14,0.66,1.59,1.42,0.26,0.11,1.31,2.16
05/06/2013 10:30,0.33,2.10,1.90,0.23,2.48,4.39,2.15,0.47,0.09,2.96,0.60
05/06/2013 11:00,1.01,1.84,1.97,0.14,2.12,3.03,1.98,0.50,0.10,4.27,0.98
05/06/2013 11:30,0.24,2.23,2.01,0.18,1.96,1.58,0.91,0.09,0.36,4.51,1.31
05/06/2013 12:00,1.79,2.36,3.12,0.19,2.45,1.98,0.28,0.07,0.08,4.34,0.84
05/06/2013 12:30,7.20,2.49,2.73,0.17,1.58,1.48,0.14,0.25,0.17,1.10,0.48
05/06/2013 13:00,10.97,2.49,2.00,0.23,1.11,1.44,0.16,0.06,0.04,1.02,2.76
05/06/2013 13:30,13.37,2.58,1.92,0.16,0.79,1.32,0.16,0.05,0.19,1.09,0.49
05/06/2013 14:00,13.29,2.49,1.89,0.22,0.79,1.13,0.20,0.06,0.01,0.96,0.34
05/06/2013 14:30,2.73,2.49,1.90,0.46,0.78,1.20,0.59,0.05,0.08,0.91,0.45
05/06/2013 15:00,1.79,2.45,1.95,0.18,0.78,1.43,0.21,0.06,0.64,0.97,1.38
05/06/2013 15:30,5.37,2.67,1.84,0.27,1.11,1.34,0.40,0.06,3.32,1.09,1.31
05/06/2013 16:00,8.65,4.81,1.78,2.64,1.39,0.99,0.31,0.13,2.65,2.03,0.44
05/06/2013 16:30,7.86,9.70,1.87,1.43,1.40,1.88,0.20,0.07,2.22,4.49,0.37
05/06/2013 17:00,6.57,23.16,1.86,0.56,1.51,1.12,0.22,0.08,1.51,2.96,0.45
